Income,Recency,NumWebVisitsMonth,Complain,Response,AcceptedAnyCmp,HasChildren,Age,ClientDays,AmountSpend,NumPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Generation_BabyBoomer,Generation_Millennials,Generation_Postguerra,Generation_X,Generation_Z,NewMaritalStatus_Couple,NewMaritalStatus_Divorced,NewMaritalStatus_Other,NewMaritalStatus_Single,NewMaritalStatus_Widow
80952.0,20,8,0,1,1,0,54,3708,1757,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
75507.0,56,3,0,0,0,0,44,3280,1440,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
63855.0,28,4,0,0,0,0,45,3727,1006,24,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62220.0,55,6,0,1,0,1,51,3909,1226,23,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
58512.0,25,8,0,0,0,1,59,3505,1171,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
40662.0,0,4,0,0,0,1,44,3693,92,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38829.0,86,5,0,0,0,1,64,3306,99,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
35523.0,8,7,0,0,0,1,42,3491,66,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
79146.0,33,6,0,0,0,1,56,3288,564,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
78285.0,13,3,0,0,0,0,35,3466,1427,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31626.0,12,7,0,1,1,1,45,3637,86,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
75127.0,92,1,0,0,0,0,71,3260,833,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
48726.0,90,6,0,0,0,1,68,3650,242,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
74985.0,8,2,0,0,0,0,46,3878,1869,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
67430.0,6,6,0,0,0,0,36,3884,1364,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
46891.0,91,4,0,0,0,1,58,3523,183,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
62058.0,52,6,0,0,0,1,67,3621,450,18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
72063.0,3,2,0,0,0,1,44,3583,758,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
78939.0,57,3,0,0,0,0,72,3421,1507,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
42720.0,9,8,0,1,0,1,58,3653,654,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
33622.0,22,7,0,0,0,1,51,3664,81,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6835.0,76,20,0,0,0,1,66,3790,137,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
41452.0,86,7,0,0,0,1,70,3702,16,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
40760.0,64,6,0,0,0,1,58,3525,93,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
74250.0,90,1,0,0,0,0,65,3376,1158,18,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
51124.0,79,3,0,0,0,1,68,3415,43,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
72258.0,28,2,0,0,0,1,52,3512,1525,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
71466.0,86,1,0,0,0,0,49,3307,1230,19,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36283.0,42,4,0,0,0,1,47,3298,29,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
20587.0,39,7,0,0,0,1,53,3271,25,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30467.0,8,7,0,0,0,1,51,3324,24,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
31590.0,40,8,0,0,0,1,51,3598,38,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
20425.0,5,7,0,0,0,1,37,3830,57,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
17144.0,96,7,0,0,0,1,63,3356,47,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42564.0,28,7,0,1,1,1,55,3765,813,24,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
43783.0,22,7,0,0,1,1,45,3253,629,22,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
40780.0,30,9,0,0,0,1,47,3881,377,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
62847.0,45,2,0,0,0,0,78,3752,1612,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
82017.0,58,2,0,1,1,0,66,3821,729,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
16813.0,49,7,0,0,1,0,73,3567,50,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
51267.0,37,4,0,0,0,1,45,3465,270,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
46524.0,70,3,0,0,0,1,62,3672,177,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
45183.0,33,7,0,0,1,0,61,3747,315,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
70421.0,98,6,0,0,0,1,69,3223,767,23,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
60161.0,17,8,0,0,0,1,58,3836,1071,26,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
73926.0,54,3,0,0,0,0,50,3706,1580,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
19329.0,39,8,0,0,0,1,55,3419,60,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
61872.0,81,4,0,0,0,1,53,3420,573,21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
46984.0,71,5,0,0,0,1,67,3682,41,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
34838.0,62,6,0,0,0,1,72,3748,170,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
48192.0,76,8,0,1,1,0,65,3671,1526,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
49681.0,66,7,0,0,0,1,47,3459,458,21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
56850.0,83,2,0,0,0,1,52,3320,63,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
55267.0,28,3,0,0,0,1,66,3473,405,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59666.0,87,8,0,0,1,1,51,3686,1027,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
72504.0,43,2,0,0,0,1,51,3671,1478,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
26872.0,0,6,0,0,0,0,42,3478,72,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
21359.0,1,8,0,1,0,1,51,3657,48,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
73170.0,1,2,0,0,0,0,48,3251,726,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52750.0,72,4,0,0,0,1,68,3732,860,27,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
91820.0,72,1,0,0,0,0,37,3440,1497,22,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
65968.0,12,3,0,0,0,1,53,3270,495,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
30772.0,89,6,0,0,0,1,47,3331,20,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22507.0,67,9,0,0,0,0,69,3804,570,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
65685.0,54,5,0,0,0,1,51,3314,769,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
25804.0,34,8,0,0,0,1,45,3523,55,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
76412.0,15,3,0,1,1,0,43,3642,1808,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22063.0,43,7,0,0,0,1,51,3547,55,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
57091.0,0,5,0,1,1,0,62,3236,577,18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
22419.0,74,8,0,0,0,0,60,3659,162,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
87771.0,61,6,0,1,1,1,64,3625,1957,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78353.0,51,8,0,0,0,1,64,3661,1576,24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
93404.0,97,5,0,0,1,1,69,3640,1616,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
37859.0,75,8,0,0,0,1,61,3755,36,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
80995.0,83,4,0,0,0,1,65,3636,1482,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
16529.0,23,6,0,0,0,1,39,3342,22,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
55412.0,65,5,0,0,0,1,47,3441,63,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
48789.0,94,6,0,0,0,0,31,3879,680,18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
56575.0,42,5,0,0,0,1,56,3642,542,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
25130.0,10,7,0,0,0,1,43,3492,50,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35441.0,94,8,0,0,0,1,56,3722,39,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
71391.0,50,3,0,0,0,1,67,3679,1043,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
49494.0,46,7,0,0,0,1,51,3652,385,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
81702.0,98,3,0,0,0,0,43,3866,1633,27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
45889.0,42,6,0,0,0,1,43,3584,46,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56628.0,30,5,0,0,1,1,46,3322,761,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34026.0,11,5,0,0,0,1,73,3550,76,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
40049.0,61,5,0,0,0,1,49,3799,290,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34176.0,12,6,0,0,0,1,35,3270,89,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
19419.0,76,9,0,0,0,1,42,3818,70,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
82504.0,2,1,0,0,0,0,63,3559,1066,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81205.0,43,2,0,1,1,0,53,3389,2009,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
61618.0,27,3,0,0,0,0,32,3860,1345,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55284.0,60,5,0,0,0,1,67,3774,764,23,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
49980.0,79,5,0,0,0,1,60,3471,195,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
15072.0,96,5,0,0,0,1,43,3637,53,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
49166.0,17,6,0,0,0,1,49,3603,368,13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
65324.0,0,4,0,0,0,1,69,3391,544,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
82347.0,38,3,0,0,1,0,66,3822,1853,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30843.0,43,5,0,0,1,1,57,3256,35,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
46374.0,1,8,0,1,1,1,49,3326,446,18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
60474.0,25,7,0,0,0,1,44,3676,1180,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38576.0,2,7,0,0,0,1,50,3339,41,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
55357.0,66,5,0,0,0,1,38,3717,727,22,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
37758.0,49,8,0,0,0,1,57,3855,40,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85710.0,5,2,0,0,1,0,34,3642,1062,26,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23228.0,71,8,0,0,0,1,54,3376,40,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
44602.0,35,8,0,0,0,1,54,3356,292,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7500.0,94,6,0,0,0,0,36,3758,15,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
38683.0,80,7,0,0,0,1,34,3855,341,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49514.0,61,7,0,0,0,1,48,3416,369,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57906.0,29,4,0,0,0,1,50,3605,401,17,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
43456.0,0,5,0,0,0,1,57,3682,393,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19485.0,80,7,0,0,0,1,37,3500,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
53172.0,54,3,0,0,0,1,45,3641,486,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
30545.0,71,7,0,0,0,1,44,3842,69,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
70123.0,27,3,0,0,1,0,40,3496,1727,17,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
62450.0,61,3,0,0,1,1,64,3396,995,16,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
21675.0,55,7,0,0,0,1,47,3240,45,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
42395.0,35,7,0,0,0,1,42,3308,182,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
61346.0,34,3,0,0,0,1,45,3488,989,23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
80812.0,95,2,0,0,1,0,70,3507,1677,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
42835.0,64,6,0,0,0,1,52,3586,595,23,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39922.0,30,8,0,0,0,1,40,3722,156,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
86424.0,12,1,0,0,0,0,67,3307,1226,28,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17117.0,96,9,0,0,0,1,45,3750,128,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24762.0,16,8,0,1,1,1,51,3361,86,9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35797.0,16,8,0,0,0,1,48,3843,68,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
36627.0,78,5,0,0,0,1,48,3563,16,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51111.0,83,6,0,0,0,1,42,3232,55,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
86857.0,96,2,0,1,0,0,51,3877,2114,22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
82072.0,67,1,0,0,0,0,53,3584,2018,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
46231.0,87,9,0,0,0,1,70,3802,263,15,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
42243.0,34,7,0,0,0,1,64,3422,55,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
51195.0,46,8,0,0,0,1,61,3676,564,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
68092.0,7,5,0,0,0,0,45,3417,1281,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
31814.0,73,9,0,0,1,1,50,3727,83,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
51390.0,54,5,0,0,0,1,58,3881,353,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
76630.0,93,1,0,0,0,0,40,3388,1003,25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
26868.0,52,7,0,0,0,1,32,3282,14,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
55260.0,81,6,0,0,0,1,51,3786,1139,25,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
64090.0,8,5,0,1,0,1,67,3548,797,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78331.0,97,4,0,0,0,1,65,3379,1638,25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
37087.0,50,6,0,0,0,1,49,3544,401,17,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
21846.0,38,8,0,0,0,1,37,3472,84,11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
81320.0,61,2,0,0,0,0,65,3730,928,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
54137.0,46,6,0,0,0,1,53,3539,203,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
66825.0,73,2,0,0,0,0,56,3572,858,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
57100.0,19,3,0,0,0,0,50,3429,409,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
58917.0,10,5,0,0,0,1,54,3684,282,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
85072.0,94,0,0,0,0,0,46,3303,1423,18,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86429.0,10,2,0,1,1,0,62,3442,1449,18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
45684.0,37,7,0,0,0,1,52,3431,28,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
47889.0,94,5,0,0,0,1,49,3398,67,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
45921.0,23,4,0,0,0,0,37,3333,199,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
78420.0,75,1,0,0,0,0,57,3587,1453,22,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
75114.0,40,2,0,0,0,0,31,3456,1253,19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
52278.0,24,8,0,1,0,1,60,3742,1198,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
35641.0,11,7,0,1,0,1,51,3572,178,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
95529.0,29,3,0,1,1,0,29,3795,1990,18,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
62820.0,51,1,0,0,0,0,69,3636,976,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
73113.0,86,2,0,0,0,0,63,3407,1001,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
84169.0,9,3,0,1,1,0,41,3548,1919,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
42607.0,30,3,0,0,0,1,69,3446,350,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
74637.0,73,3,0,0,1,0,69,3629,1650,25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
46015.0,25,7,0,0,1,1,68,3299,46,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
72354.0,67,1,0,0,0,0,30,3660,1228,19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
39858.0,67,6,0,1,0,1,54,3743,95,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34469.0,58,4,0,0,0,1,75,3278,62,9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
83033.0,82,5,0,0,1,1,37,3264,1761,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
24401.0,98,8,0,0,0,0,44,3889,467,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
77583.0,93,2,0,0,1,0,45,3361,1149,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
74116.0,53,2,0,0,1,0,41,3403,2052,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
74293.0,66,2,0,0,0,0,30,3278,1127,16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
68397.0,6,3,0,0,0,1,47,3446,1416,21,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
79632.0,42,2,0,0,0,0,49,3304,1113,20,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
46107.0,78,3,0,0,0,1,34,3361,125,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
64950.0,29,7,0,0,1,1,72,3908,966,25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
25443.0,82,8,0,0,0,1,34,3776,32,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
75127.0,92,1,0,0,0,0,71,3260,833,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32892.0,78,8,0,0,0,1,52,3257,46,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
71796.0,54,4,0,0,0,0,52,3470,960,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
67536.0,45,8,0,0,1,1,53,3625,1829,30,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
55239.0,59,5,0,0,0,1,52,3572,779,26,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
60554.0,8,6,0,0,0,1,48,3546,811,23,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64831.0,51,6,0,0,0,1,71,3606,1120,22,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56067.0,51,5,0,0,0,1,61,3566,725,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
82025.0,76,1,0,1,1,0,40,3619,1187,12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
94384.0,62,2,0,1,1,0,70,3704,2302,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
14906.0,86,7,0,0,0,0,37,3776,66,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
51563.0,60,8,0,0,1,0,36,3858,1250,19,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
57937.0,56,3,0,0,0,1,41,3355,683,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
68274.0,83,3,0,0,0,1,44,3494,305,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39771.0,92,4,0,0,0,1,46,3427,50,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
67893.0,31,8,0,0,0,1,48,3858,995,16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27922.0,80,4,0,0,0,1,44,3272,41,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
52190.0,39,5,0,0,1,1,47,3274,77,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
44051.0,20,6,0,1,0,1,50,3738,171,12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
42767.0,53,8,0,0,0,1,52,3636,131,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
46106.0,84,6,0,0,0,1,47,3271,54,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
16927.0,50,8,0,0,0,1,47,3726,53,12,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
59754.0,96,5,0,1,0,1,58,3797,475,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
53700.0,94,5,0,0,0,1,71,3903,694,22,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
59041.0,25,5,0,0,0,1,50,3275,96,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
54237.0,48,6,0,0,0,1,66,3650,361,16,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
70647.0,65,2,0,0,0,1,56,3868,1079,26,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
52597.0,69,5,0,0,0,1,61,3275,578,20,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
41021.0,12,6,0,1,0,1,54,3768,64,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
40233.0,84,6,0,0,0,1,48,3480,149,13,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
50183.0,47,5,0,0,0,1,43,3226,231,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
54753.0,87,4,0,0,0,1,64,3512,728,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
92955.0,35,2,0,1,1,0,50,3536,1778,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
33471.0,47,7,0,0,0,1,50,3847,93,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
34596.0,48,8,0,1,0,1,49,3664,23,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
44010.0,46,9,0,0,0,1,43,3846,662,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
84219.0,27,1,0,0,0,0,35,3369,1198,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
40706.0,37,7,0,0,0,1,55,3750,81,11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
15716.0,8,8,1,0,0,1,35,3816,92,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59052.0,29,5,0,0,0,1,64,3446,491,18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80573.0,85,2,0,0,0,0,52,3845,1564,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
83715.0,2,0,0,0,0,0,61,3368,926,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
82576.0,66,1,0,0,1,0,64,3919,1910,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56962.0,60,7,0,0,0,1,58,3483,411,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35704.0,54,4,0,0,0,1,71,3399,94,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
53103.0,70,7,0,0,1,1,69,3512,1085,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46779.0,55,4,0,0,0,1,63,3574,23,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4861.0,20,14,0,0,0,0,58,3229,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
33462.0,78,7,0,0,0,1,44,3548,54,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
63693.0,63,6,0,0,0,1,45,3480,1150,29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
80763.0,17,3,0,1,1,0,73,3540,1415,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65352.0,43,4,0,0,0,1,49,3534,405,16,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
82170.0,13,2,0,0,0,0,45,3438,1908,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
75759.0,46,5,0,1,1,0,54,3469,2486,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
79689.0,65,2,0,0,0,0,47,3635,1315,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35340.0,1,5,0,0,0,1,67,3222,45,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
85683.0,6,1,0,1,1,0,69,3322,1789,17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
24884.0,32,7,0,0,0,1,51,3799,19,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42021.0,34,9,0,0,1,1,42,3889,573,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
64449.0,70,4,0,0,0,1,34,3353,805,24,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
64587.0,49,3,0,0,0,1,69,3229,108,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
34824.0,65,6,0,0,0,0,28,3317,23,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
75437.0,25,6,0,0,1,0,45,3454,1493,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
26091.0,84,5,0,0,0,1,66,3346,89,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
52845.0,7,6,0,0,1,1,50,3542,936,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
